subject,target,resolution,electrode,r
dmnelf011,GSR_DMN,tr,Fp2,0.01402080778923981
dmnelf011,GSR_DMN,tr,F3,-0.008637757210658233
dmnelf011,GSR_DMN,tr,F4,-0.000436597533706333
dmnelf011,GSR_DMN,tr,C3,0.0012501825642541806
dmnelf011,GSR_DMN,tr,C4,0.020510465915808084
dmnelf011,GSR_DMN,tr,P3,0.006424932852035374
dmnelf011,GSR_DMN,tr,P4,0.14827478621305779
dmnelf011,GSR_DMN,tr,O1,0.05921384977060544
dmnelf011,GSR_DMN,tr,O2,0.20618826426433134
dmnelf011,GSR_DMN,tr,F7,0.126597068990893
dmnelf011,GSR_DMN,tr,F8,-0.031150373491536106
dmnelf011,GSR_DMN,tr,T7,-0.0369037608762593
dmnelf011,GSR_DMN,tr,T8,-0.03991972482126131
dmnelf011,GSR_DMN,tr,P7,-0.03240975038748195
dmnelf011,GSR_DMN,tr,P8,0.15213891639374905
dmnelf011,GSR_DMN,tr,Fz,-0.03997623273863792
dmnelf011,GSR_DMN,tr,Cz,0.004876613739132184
dmnelf011,GSR_DMN,tr,Pz,0.0635708086375904
dmnelf011,GSR_DMN,tr,Oz,0.16599770868445995
dmnelf011,GSR_DMN,tr,FC1,0.10141433303459205
dmnelf011,GSR_DMN,tr,FC2,-0.0455413994521086
dmnelf011,GSR_DMN,tr,CP1,0.10782498811697057
dmnelf011,GSR_DMN,tr,CP2,-0.02134324181793544
dmnelf011,GSR_DMN,tr,FC5,0.04722374073178266
dmnelf011,GSR_DMN,tr,FC6,-0.017342430446572923
dmnelf011,GSR_DMN,tr,CP5,0.011119336304841548
dmnelf011,GSR_DMN,tr,CP6,0.15251292839888353
dmnelf011,GSR_DMN,tr,TP9,-0.07829013443436661
dmnelf011,GSR_DMN,tr,TP10,0.06343566625145572
dmnelf011,GSR_DMN,tr,POz,0.22924146284995855
dmnelf012,GSR_DMN,tr,Fp1,0.02683783103215074
dmnelf012,GSR_DMN,tr,Fp2,0.02089863279251536
dmnelf012,GSR_DMN,tr,F3,0.02973324358563502
dmnelf012,GSR_DMN,tr,F4,-0.05307085335643657
dmnelf012,GSR_DMN,tr,C3,0.0014294246828970153
dmnelf012,GSR_DMN,tr,C4,0.06145448584774438
dmnelf012,GSR_DMN,tr,P3,-0.018697921387406526
dmnelf012,GSR_DMN,tr,P4,-0.06693646917509985
dmnelf012,GSR_DMN,tr,O1,0.1807048145018464
dmnelf012,GSR_DMN,tr,O2,0.004672793777784547
dmnelf012,GSR_DMN,tr,F7,-0.0008218535978395183
dmnelf012,GSR_DMN,tr,F8,0.049510341788200365
dmnelf012,GSR_DMN,tr,T7,-0.025624131483973765
dmnelf012,GSR_DMN,tr,T8,0.11462500644538995
dmnelf012,GSR_DMN,tr,P7,0.10634941670820955
dmnelf012,GSR_DMN,tr,P8,-0.0005613873072323125
dmnelf012,GSR_DMN,tr,Fz,0.03851297963411248
dmnelf012,GSR_DMN,tr,Cz,0.11955775798866984
dmnelf012,GSR_DMN,tr,Pz,-0.08941213619862053
dmnelf012,GSR_DMN,tr,Oz,0.019898623100294808
dmnelf012,GSR_DMN,tr,FC1,-0.07423896592037983
dmnelf012,GSR_DMN,tr,FC2,0.13726435224002853
dmnelf012,GSR_DMN,tr,CP1,0.028805768437463124
dmnelf012,GSR_DMN,tr,CP2,-0.12305204007717488
dmnelf012,GSR_DMN,tr,FC5,0.0038492607974806928
dmnelf012,GSR_DMN,tr,FC6,0.016692996141345708
dmnelf012,GSR_DMN,tr,CP5,0.015272238695473898
dmnelf012,GSR_DMN,tr,CP6,-0.01178513437425023
dmnelf012,GSR_DMN,tr,TP9,0.08787589021572387
dmnelf012,GSR_DMN,tr,TP10,0.03019596110618565
dmnelf012,GSR_DMN,tr,POz,-0.1006310170036078
dmnelf013,GSR_DMN,tr,Fp1,-0.15474129511094947
dmnelf013,GSR_DMN,tr,Fp2,-0.13254347380681802
dmnelf013,GSR_DMN,tr,F3,-0.148436607867065
dmnelf013,GSR_DMN,tr,F4,-0.18578701618972204
dmnelf013,GSR_DMN,tr,C3,-0.03444496386463465
dmnelf013,GSR_DMN,tr,C4,-0.2035580635114315
dmnelf013,GSR_DMN,tr,P3,-0.13147975911498327
dmnelf013,GSR_DMN,tr,P4,-0.17524941768635396
dmnelf013,GSR_DMN,tr,O1,-0.011866803593697302
dmnelf013,GSR_DMN,tr,O2,-0.1607030391130218
dmnelf013,GSR_DMN,tr,F7,-0.15308569524998727
dmnelf013,GSR_DMN,tr,F8,-0.16228045624273327
dmnelf013,GSR_DMN,tr,T7,-0.09172340479157316
dmnelf013,GSR_DMN,tr,T8,-0.1285009312469353
dmnelf013,GSR_DMN,tr,P7,-0.08666954824916616
dmnelf013,GSR_DMN,tr,P8,-0.09575473679922991
dmnelf013,GSR_DMN,tr,Fz,-0.14224820617623907
dmnelf013,GSR_DMN,tr,Cz,-0.10285701052861945
dmnelf013,GSR_DMN,tr,Pz,-0.19893071141987512
dmnelf013,GSR_DMN,tr,Oz,-0.1667325626133317
dmnelf013,GSR_DMN,tr,FC1,-0.05277631684384507
dmnelf013,GSR_DMN,tr,FC2,-0.21376974254934333
dmnelf013,GSR_DMN,tr,CP1,-0.14933958708107242
dmnelf013,GSR_DMN,tr,CP2,-0.11793325645609495
dmnelf013,GSR_DMN,tr,FC5,-0.16162876552503327
dmnelf013,GSR_DMN,tr,FC6,-0.12495015466127966
dmnelf013,GSR_DMN,tr,CP5,-0.07706816483163645
dmnelf013,GSR_DMN,tr,CP6,-0.17745964555572813
dmnelf013,GSR_DMN,tr,TP9,-0.07903819822363667
dmnelf013,GSR_DMN,tr,TP10,-0.0767185098716787
dmnelf013,GSR_DMN,tr,POz,-0.06615437257489527
dmnelf014,GSR_DMN,tr,Fp1,0.4505505347486386
dmnelf014,GSR_DMN,tr,Fp2,0.3010339335814767
dmnelf014,GSR_DMN,tr,F3,0.3676683173691901
dmnelf014,GSR_DMN,tr,F4,0.33566241043751815
dmnelf014,GSR_DMN,tr,C3,0.22327649487435453
dmnelf014,GSR_DMN,tr,C4,0.32652542606668367
dmnelf014,GSR_DMN,tr,P3,0.22093321103497132
dmnelf014,GSR_DMN,tr,P4,0.31388925671761647
dmnelf014,GSR_DMN,tr,O1,0.35669351314449704
dmnelf014,GSR_DMN,tr,O2,0.3393204965237091
dmnelf014,GSR_DMN,tr,F7,0.39097804156223337
dmnelf014,GSR_DMN,tr,F8,0.39927988996348013
dmnelf014,GSR_DMN,tr,T7,0.024252402570946102
dmnelf014,GSR_DMN,tr,T8,0.33995734005856415
dmnelf014,GSR_DMN,tr,P7,0.27842591226171953
dmnelf014,GSR_DMN,tr,P8,0.43707936385861523
dmnelf014,GSR_DMN,tr,Fz,0.18327506841327051
dmnelf014,GSR_DMN,tr,Cz,0.2360419113515564
dmnelf014,GSR_DMN,tr,Pz,0.2007022039631412
dmnelf014,GSR_DMN,tr,Oz,0.435942567498927
dmnelf014,GSR_DMN,tr,FC1,0.278565428163203
dmnelf014,GSR_DMN,tr,FC2,0.20652557488231466
dmnelf014,GSR_DMN,tr,CP1,0.39561916819840626
dmnelf014,GSR_DMN,tr,CP2,0.40565392603433625
dmnelf014,GSR_DMN,tr,FC5,0.39747253700025886
dmnelf014,GSR_DMN,tr,FC6,0.26046053551460163
dmnelf014,GSR_DMN,tr,CP5,0.2182736944454549
dmnelf014,GSR_DMN,tr,CP6,0.26609794767494416
dmnelf014,GSR_DMN,tr,TP9,0.4005087079256447
dmnelf014,GSR_DMN,tr,TP10,0.29315287589212996
dmnelf014,GSR_DMN,tr,POz,0.43958005783407006
dmnelf015,GSR_DMN,tr,Fp1,0.17648951578792996
dmnelf015,GSR_DMN,tr,Fp2,0.09605749412375811
dmnelf015,GSR_DMN,tr,F3,0.03625128716340021
dmnelf015,GSR_DMN,tr,F4,0.12797261196047063
dmnelf015,GSR_DMN,tr,C3,-0.07285411901093183
dmnelf015,GSR_DMN,tr,C4,0.00535852371829457
dmnelf015,GSR_DMN,tr,P3,0.18402066065142475
dmnelf015,GSR_DMN,tr,P4,0.28238069449713804
dmnelf015,GSR_DMN,tr,O1,0.2597855559314786
dmnelf015,GSR_DMN,tr,O2,0.2842311193440891
dmnelf015,GSR_DMN,tr,F7,0.1343634350786272
dmnelf015,GSR_DMN,tr,F8,0.22264592791685894
dmnelf015,GSR_DMN,tr,T7,0.1898089375407371
dmnelf015,GSR_DMN,tr,T8,0.18371763013434267
dmnelf015,GSR_DMN,tr,P7,0.36011848092081883
dmnelf015,GSR_DMN,tr,P8,0.15897196270852884
dmnelf015,GSR_DMN,tr,Fz,0.11395166555502467
dmnelf015,GSR_DMN,tr,Cz,0.3322677295508265
dmnelf015,GSR_DMN,tr,Pz,0.3241106344692508
dmnelf015,GSR_DMN,tr,Oz,0.23369841752727838
dmnelf015,GSR_DMN,tr,FC1,0.28980761850756637
dmnelf015,GSR_DMN,tr,FC2,0.18395484753676883
dmnelf015,GSR_DMN,tr,CP1,0.26438473779238636
dmnelf015,GSR_DMN,tr,CP2,0.2800206360514825
dmnelf015,GSR_DMN,tr,FC5,0.2421194109623105
dmnelf015,GSR_DMN,tr,FC6,0.22290871998376338
dmnelf015,GSR_DMN,tr,CP5,0.11940793294717254
dmnelf015,GSR_DMN,tr,CP6,0.2707916225260143
dmnelf015,GSR_DMN,tr,TP9,0.18251878880815053
dmnelf015,GSR_DMN,tr,TP10,0.22673588345757412
dmnelf015,GSR_DMN,tr,POz,0.22527021407720813
dmnelf1001,GSR_DMN,tr,Fp1,-0.15622339580697558
dmnelf1001,GSR_DMN,tr,Fp2,-0.18765050697123953
dmnelf1001,GSR_DMN,tr,F3,0.045279964493514555
dmnelf1001,GSR_DMN,tr,F4,-0.2370680896420783
dmnelf1001,GSR_DMN,tr,C3,0.11394315924681589
dmnelf1001,GSR_DMN,tr,C4,-0.18451865117598884
dmnelf1001,GSR_DMN,tr,P3,-0.11790570114429937
dmnelf1001,GSR_DMN,tr,P4,-0.09446693178485994
dmnelf1001,GSR_DMN,tr,O1,-0.049767548538090484
dmnelf1001,GSR_DMN,tr,O2,-0.10534319615208433
dmnelf1001,GSR_DMN,tr,F7,0.020222710266138567
dmnelf1001,GSR_DMN,tr,F8,-0.18685455988825866
dmnelf1001,GSR_DMN,tr,T7,-0.18705157638820627
dmnelf1001,GSR_DMN,tr,T8,-0.11131678886370099
dmnelf1001,GSR_DMN,tr,P7,-0.24701030439789196
dmnelf1001,GSR_DMN,tr,P8,0.07884215890477697
dmnelf1001,GSR_DMN,tr,Fz,-0.137553139274734
dmnelf1001,GSR_DMN,tr,Cz,-0.09062883288436781
dmnelf1001,GSR_DMN,tr,Pz,-0.044528211954123084
dmnelf1001,GSR_DMN,tr,Oz,-0.06711546088731729
dmnelf1001,GSR_DMN,tr,FC1,-0.09326058488350314
dmnelf1001,GSR_DMN,tr,FC2,-0.14826652858044137
dmnelf1001,GSR_DMN,tr,CP1,-0.0008461973756644162
dmnelf1001,GSR_DMN,tr,CP2,0.09082890409696023
dmnelf1001,GSR_DMN,tr,FC5,0.00188049862153198
dmnelf1001,GSR_DMN,tr,FC6,-0.235564394356295
dmnelf1001,GSR_DMN,tr,CP5,-0.23116765101739245
dmnelf1001,GSR_DMN,tr,CP6,0.014197528448870926
dmnelf1001,GSR_DMN,tr,TP9,-0.029739565580506985
dmnelf1001,GSR_DMN,tr,TP10,-0.12617896466495784
dmnelf1001,GSR_DMN,tr,POz,0.038629093633948806
dmnelf1002,GSR_DMN,tr,Fp1,0.07969297239256602
dmnelf1002,GSR_DMN,tr,Fp2,0.058462901653831736
dmnelf1002,GSR_DMN,tr,F3,0.11199803599724245
dmnelf1002,GSR_DMN,tr,F4,0.24018637781014168
dmnelf1002,GSR_DMN,tr,C3,-0.046601086229105526
dmnelf1002,GSR_DMN,tr,C4,0.1727904524621784
dmnelf1002,GSR_DMN,tr,P3,0.10465883801608729
dmnelf1002,GSR_DMN,tr,P4,0.07176881509343704
dmnelf1002,GSR_DMN,tr,O1,0.05968513800905853
dmnelf1002,GSR_DMN,tr,O2,0.16859524122438174
dmnelf1002,GSR_DMN,tr,F7,-0.051867319971911734
dmnelf1002,GSR_DMN,tr,F8,0.1254357000754507
dmnelf1002,GSR_DMN,tr,T7,0.027155077640749644
dmnelf1002,GSR_DMN,tr,T8,0.09750966475623524
dmnelf1002,GSR_DMN,tr,P7,0.14610809872630204
dmnelf1002,GSR_DMN,tr,P8,0.08918958987175105
dmnelf1002,GSR_DMN,tr,Fz,0.20793442376632182
dmnelf1002,GSR_DMN,tr,Cz,0.11532100324582062
dmnelf1002,GSR_DMN,tr,Pz,0.1401462211644856
dmnelf1002,GSR_DMN,tr,Oz,0.1426251063596044
dmnelf1002,GSR_DMN,tr,FC1,0.01038462005801703
dmnelf1002,GSR_DMN,tr,FC2,0.2870216292671487
dmnelf1002,GSR_DMN,tr,CP1,0.1569978927912026
dmnelf1002,GSR_DMN,tr,CP2,0.28014389420213726
dmnelf1002,GSR_DMN,tr,FC5,0.09332464000372767
dmnelf1002,GSR_DMN,tr,FC6,0.16883220416369255
dmnelf1002,GSR_DMN,tr,CP5,0.23877460177829857
dmnelf1002,GSR_DMN,tr,CP6,0.12889436896140755
dmnelf1002,GSR_DMN,tr,TP9,0.24325071571437515
dmnelf1002,GSR_DMN,tr,TP10,0.14804013484304115
dmnelf1002,GSR_DMN,tr,POz,0.06928541361101359
dmnelf1003,GSR_DMN,tr,Fp1,0.06571194149036617
dmnelf1003,GSR_DMN,tr,Fp2,0.163402343808646
dmnelf1003,GSR_DMN,tr,F3,0.045391830929387256
dmnelf1003,GSR_DMN,tr,F4,0.05281317012479662
dmnelf1003,GSR_DMN,tr,C3,0.10591386310455747
dmnelf1003,GSR_DMN,tr,C4,0.0354907867449344
dmnelf1003,GSR_DMN,tr,P3,-0.15742318898214597
dmnelf1003,GSR_DMN,tr,P4,-0.08695623357843421
dmnelf1003,GSR_DMN,tr,O1,0.10587842616878698
dmnelf1003,GSR_DMN,tr,O2,-0.10490655169885589
dmnelf1003,GSR_DMN,tr,F7,0.1271195215931215
dmnelf1003,GSR_DMN,tr,F8,-0.1305600765286473
dmnelf1003,GSR_DMN,tr,T7,-0.2551175260950931
dmnelf1003,GSR_DMN,tr,T8,0.026899631949738746
dmnelf1003,GSR_DMN,tr,P7,-0.22257879704139089
dmnelf1003,GSR_DMN,tr,P8,-0.39261648216080336
dmnelf1003,GSR_DMN,tr,Fz,-0.19336456832530372
dmnelf1003,GSR_DMN,tr,Cz,-0.004043204046601136
dmnelf1003,GSR_DMN,tr,Pz,0.2102398251556193
dmnelf1003,GSR_DMN,tr,Oz,0.025571017586266204
dmnelf1003,GSR_DMN,tr,FC1,0.2430823113734525
dmnelf1003,GSR_DMN,tr,FC2,0.12831386210708332
dmnelf1003,GSR_DMN,tr,CP1,0.07218360146670133
dmnelf1003,GSR_DMN,tr,CP2,-0.18747136100216572
dmnelf1003,GSR_DMN,tr,FC5,0.1913741360352957
dmnelf1003,GSR_DMN,tr,FC6,-0.10784229488424564
dmnelf1003,GSR_DMN,tr,CP5,-0.2480000225327214
dmnelf1003,GSR_DMN,tr,CP6,-0.15666848137076544
dmnelf1003,GSR_DMN,tr,TP9,-0.3888250069364697
dmnelf1003,GSR_DMN,tr,TP10,-0.3041884316330614
dmnelf1003,GSR_DMN,tr,POz,-0.07085800863800065
dmnelf001,GSR_CEN,tr,Fp1,0.07264019881961246
dmnelf001,GSR_CEN,tr,Fp2,-0.05208763134376351
dmnelf001,GSR_CEN,tr,F3,0.04073711519532072
dmnelf001,GSR_CEN,tr,F4,-0.09879118454645838
dmnelf001,GSR_CEN,tr,C3,0.1040104649356497
dmnelf001,GSR_CEN,tr,C4,-0.005930330547371963
dmnelf001,GSR_CEN,tr,P3,0.1536382716212995
dmnelf001,GSR_CEN,tr,P4,0.1383671380972032
dmnelf001,GSR_CEN,tr,O1,0.17538947808110067
dmnelf001,GSR_CEN,tr,O2,0.22099522398271837
dmnelf001,GSR_CEN,tr,F7,0.036583472639076305
dmnelf001,GSR_CEN,tr,F8,-0.010904693717084243
dmnelf001,GSR_CEN,tr,T7,-0.10890223989795852
dmnelf001,GSR_CEN,tr,T8,0.021468287593373787
dmnelf001,GSR_CEN,tr,P7,0.1004921243243673
dmnelf001,GSR_CEN,tr,P8,0.1644398258450912
dmnelf001,GSR_CEN,tr,Fz,0.06603830195815777
dmnelf001,GSR_CEN,tr,Cz,0.20021820579391117
dmnelf001,GSR_CEN,tr,Pz,0.052085659763152055
dmnelf001,GSR_CEN,tr,Oz,0.07595898838497356
dmnelf001,GSR_CEN,tr,FC1,0.24907050275866355
dmnelf001,GSR_CEN,tr,FC2,0.09482565334295795
dmnelf001,GSR_CEN,tr,CP1,0.014643295250311373
dmnelf001,GSR_CEN,tr,CP2,-0.12981810093589877
dmnelf001,GSR_CEN,tr,FC5,0.04409330526413157
dmnelf001,GSR_CEN,tr,FC6,0.03866543435384897
dmnelf001,GSR_CEN,tr,CP5,0.041743795578094954
dmnelf001,GSR_CEN,tr,CP6,0.022013279522660356
dmnelf001,GSR_CEN,tr,TP9,-0.013718208368612421
dmnelf001,GSR_CEN,tr,TP10,0.08321358857224348
dmnelf001,GSR_CEN,tr,POz,-0.1461641896315874
dmnelf004,GSR_CEN,tr,Fp1,0.17148450182064787
dmnelf004,GSR_CEN,tr,Fp2,0.34809062868519003
dmnelf004,GSR_CEN,tr,F3,0.16926356425726014
dmnelf004,GSR_CEN,tr,F4,0.15687815112794432
dmnelf004,GSR_CEN,tr,C3,0.1498059373913422
dmnelf004,GSR_CEN,tr,C4,0.21286897873558677
dmnelf004,GSR_CEN,tr,P3,0.1764473684273633
dmnelf004,GSR_CEN,tr,P4,0.2972908944885062
dmnelf004,GSR_CEN,tr,O1,0.14618837614776042
dmnelf004,GSR_CEN,tr,O2,0.11141763697898771
dmnelf004,GSR_CEN,tr,F7,0.03614386162600529
dmnelf004,GSR_CEN,tr,F8,0.09683228916199332
dmnelf004,GSR_CEN,tr,T7,-0.03583257489083501
dmnelf004,GSR_CEN,tr,T8,0.04293755130137198
dmnelf004,GSR_CEN,tr,P7,0.09812960045962535
dmnelf004,GSR_CEN,tr,P8,0.08275571608220725
dmnelf004,GSR_CEN,tr,Fz,0.3319094363689555
dmnelf004,GSR_CEN,tr,Cz,0.2800889651847438
dmnelf004,GSR_CEN,tr,Pz,0.3681036757958769
dmnelf004,GSR_CEN,tr,Oz,0.3221585605110795
dmnelf004,GSR_CEN,tr,FC1,0.30295249430470633
dmnelf004,GSR_CEN,tr,FC2,0.28550623779068846
dmnelf004,GSR_CEN,tr,CP1,0.22461805944058796
dmnelf004,GSR_CEN,tr,CP2,0.16456314502867803
dmnelf004,GSR_CEN,tr,FC5,0.1055424969647436
dmnelf004,GSR_CEN,tr,FC6,0.009874501684638375
dmnelf004,GSR_CEN,tr,CP5,0.16018781548118394
dmnelf004,GSR_CEN,tr,CP6,0.0807626140127973
dmnelf004,GSR_CEN,tr,TP9,0.1404467518723957
dmnelf004,GSR_CEN,tr,TP10,0.08178973264971695
dmnelf004,GSR_CEN,tr,POz,0.2416188328737713
dmnelf005,GSR_CEN,tr,Fp1,0.26788361922222886
dmnelf005,GSR_CEN,tr,Fp2,0.3738194584556138
dmnelf005,GSR_CEN,tr,F3,0.46661498550800484
dmnelf005,GSR_CEN,tr,F4,0.5242507830827673
dmnelf005,GSR_CEN,tr,C3,0.30044543773909005
dmnelf005,GSR_CEN,tr,C4,0.36237717912113426
dmnelf005,GSR_CEN,tr,P3,0.4590487349502196
dmnelf005,GSR_CEN,tr,P4,0.5032490949498558
dmnelf005,GSR_CEN,tr,O1,0.3538847117952627
dmnelf005,GSR_CEN,tr,O2,0.30573781971028
dmnelf005,GSR_CEN,tr,F7,0.29884113062514095
dmnelf005,GSR_CEN,tr,F8,0.2731436389236316
dmnelf005,GSR_CEN,tr,T7,0.30175514779204093
dmnelf005,GSR_CEN,tr,T8,0.4670310271322755
dmnelf005,GSR_CEN,tr,P7,0.4135560784779255
dmnelf005,GSR_CEN,tr,P8,0.5372299382168184
dmnelf005,GSR_CEN,tr,Fz,0.6204006618687499
dmnelf005,GSR_CEN,tr,Cz,0.3368980304678736
dmnelf005,GSR_CEN,tr,Pz,0.33184361724085926
dmnelf005,GSR_CEN,tr,Oz,0.3145645253957806
dmnelf005,GSR_CEN,tr,FC1,0.5138332383750026
dmnelf005,GSR_CEN,tr,FC2,0.44202955121972903
dmnelf005,GSR_CEN,tr,CP1,0.3598307997005723
dmnelf005,GSR_CEN,tr,CP2,0.34662392304358797
dmnelf005,GSR_CEN,tr,FC5,0.2846919072758771
dmnelf005,GSR_CEN,tr,FC6,0.3604080534750981
dmnelf005,GSR_CEN,tr,CP5,0.48376221519081164
dmnelf005,GSR_CEN,tr,CP6,0.5198706442285603
dmnelf005,GSR_CEN,tr,TP9,0.2862364879462965
dmnelf005,GSR_CEN,tr,TP10,0.3438376990875409
dmnelf005,GSR_CEN,tr,POz,0.44910456787856956
dmnelf006,GSR_CEN,tr,Fp1,0.0005929400376178534
dmnelf006,GSR_CEN,tr,Fp2,-0.008942487705729772
dmnelf006,GSR_CEN,tr,F3,-0.1213315309177918
dmnelf006,GSR_CEN,tr,F4,0.0015589209031666162
dmnelf006,GSR_CEN,tr,C3,-0.18786740942316527
dmnelf006,GSR_CEN,tr,C4,-0.10501741963885865
dmnelf006,GSR_CEN,tr,P3,0.08650653275509737
dmnelf006,GSR_CEN,tr,P4,0.09607372075097663
dmnelf006,GSR_CEN,tr,O1,0.029100564693273948
dmnelf006,GSR_CEN,tr,O2,0.05415521795869725
dmnelf006,GSR_CEN,tr,F7,-0.12235169461433476
dmnelf006,GSR_CEN,tr,F8,-0.07816104082250977
dmnelf006,GSR_CEN,tr,T7,-0.17483577324677352
dmnelf006,GSR_CEN,tr,T8,-0.22499963691801464
dmnelf006,GSR_CEN,tr,P7,0.010303192294882649
dmnelf006,GSR_CEN,tr,P8,-0.14737905892500333
dmnelf006,GSR_CEN,tr,Fz,-0.09878812413916198
dmnelf006,GSR_CEN,tr,Cz,-0.03281569873630614
dmnelf006,GSR_CEN,tr,Pz,0.030150200773514754
dmnelf006,GSR_CEN,tr,Oz,0.034814301438589726
dmnelf006,GSR_CEN,tr,FC1,-0.09858109124280161
dmnelf006,GSR_CEN,tr,FC2,0.1416128209434288
dmnelf006,GSR_CEN,tr,CP1,0.10653678502737274
dmnelf006,GSR_CEN,tr,CP2,0.08407165531295167
dmnelf006,GSR_CEN,tr,FC5,-0.11996947799434593
dmnelf006,GSR_CEN,tr,FC6,-0.09707993352010556
dmnelf006,GSR_CEN,tr,CP5,-0.2343425306895549
dmnelf006,GSR_CEN,tr,CP6,-0.09967335175858223
dmnelf006,GSR_CEN,tr,TP9,-0.18118984477017966
dmnelf006,GSR_CEN,tr,TP10,-0.16415022273114466
dmnelf006,GSR_CEN,tr,POz,-0.005430378213270068
dmnelf007,GSR_CEN,tr,Fp1,0.21020173381478086
dmnelf007,GSR_CEN,tr,Fp2,0.1714919697941824
dmnelf007,GSR_CEN,tr,F3,-0.09730549605541217
dmnelf007,GSR_CEN,tr,F4,-0.07916410003317166
dmnelf007,GSR_CEN,tr,C3,0.11576268865618866
dmnelf007,GSR_CEN,tr,C4,0.1263758303866822
dmnelf007,GSR_CEN,tr,P3,-0.13719363470438806
dmnelf007,GSR_CEN,tr,P4,0.0829086717875436
dmnelf007,GSR_CEN,tr,O1,0.2168347786824023
dmnelf007,GSR_CEN,tr,O2,0.12180884535155867
dmnelf007,GSR_CEN,tr,F7,0.040902514101694945
dmnelf007,GSR_CEN,tr,F8,0.29882121326427125
dmnelf007,GSR_CEN,tr,T7,0.3592712704264842
dmnelf007,GSR_CEN,tr,T8,0.019249508127644702
dmnelf007,GSR_CEN,tr,P7,0.15032696958404806
dmnelf007,GSR_CEN,tr,P8,-0.026968889710537153
dmnelf007,GSR_CEN,tr,Fz,0.04073873406966487
dmnelf007,GSR_CEN,tr,Cz,0.11559178212004666
dmnelf007,GSR_CEN,tr,Pz,0.29802621114830213
dmnelf007,GSR_CEN,tr,Oz,-0.07174234816892376
dmnelf007,GSR_CEN,tr,FC1,0.05039054748381683
dmnelf007,GSR_CEN,tr,FC2,-0.022941157841191606
dmnelf007,GSR_CEN,tr,CP1,0.04723936388707499
dmnelf007,GSR_CEN,tr,CP2,0.1645343072548156
dmnelf007,GSR_CEN,tr,FC5,-0.06383654072806527
dmnelf007,GSR_CEN,tr,FC6,0.14782703312136952
dmnelf007,GSR_CEN,tr,CP5,-0.023324682142589502
dmnelf007,GSR_CEN,tr,CP6,0.1875179487255994
dmnelf007,GSR_CEN,tr,TP9,0.1006056407024618
dmnelf007,GSR_CEN,tr,TP10,-0.1099352949079523
dmnelf007,GSR_CEN,tr,POz,0.049020804197884474
dmnelf008,GSR_CEN,tr,Fp1,0.3359273182304963
dmnelf008,GSR_CEN,tr,Fp2,0.4788476907155283
dmnelf008,GSR_CEN,tr,F3,0.39824079813944724
dmnelf008,GSR_CEN,tr,F4,0.24132599420142045
dmnelf008,GSR_CEN,tr,C3,0.13446186053956344
dmnelf008,GSR_CEN,tr,C4,0.06970710288771059
dmnelf008,GSR_CEN,tr,P3,0.07608377418986276
dmnelf008,GSR_CEN,tr,P4,0.217231542806029
dmnelf008,GSR_CEN,tr,O1,0.24371350970407954
dmnelf008,GSR_CEN,tr,O2,0.2912674835919782
dmnelf008,GSR_CEN,tr,F7,0.4845078471191057
dmnelf008,GSR_CEN,tr,F8,0.32103649775453375
dmnelf008,GSR_CEN,tr,T7,0.4368209330075367
dmnelf008,GSR_CEN,tr,T8,0.43621670180408784
dmnelf008,GSR_CEN,tr,P7,0.3368899798212349
dmnelf008,GSR_CEN,tr,P8,0.18561767957070432
dmnelf008,GSR_CEN,tr,Fz,0.19978002247436474
dmnelf008,GSR_CEN,tr,Cz,0.278075972868985
dmnelf008,GSR_CEN,tr,Pz,0.25231827565684584
dmnelf008,GSR_CEN,tr,Oz,0.2887637313572826
dmnelf008,GSR_CEN,tr,FC1,0.2645675220038335
dmnelf008,GSR_CEN,tr,FC2,0.10993206942854958
dmnelf008,GSR_CEN,tr,CP1,0.13808028876680006
dmnelf008,GSR_CEN,tr,CP2,0.22113609971083514
dmnelf008,GSR_CEN,tr,FC5,0.38206563745855177
dmnelf008,GSR_CEN,tr,FC6,0.16674743573169787
dmnelf008,GSR_CEN,tr,CP5,0.32096295934274743
dmnelf008,GSR_CEN,tr,CP6,0.23141860553399507
dmnelf008,GSR_CEN,tr,TP9,0.4896064870838872
dmnelf008,GSR_CEN,tr,TP10,0.3536602118818503
dmnelf008,GSR_CEN,tr,POz,0.32167631733800495
dmnelf009,GSR_CEN,tr,Fp1,0.13831647753320553
dmnelf009,GSR_CEN,tr,Fp2,0.24059318530323798
dmnelf009,GSR_CEN,tr,F3,0.10800866407386636
dmnelf009,GSR_CEN,tr,F4,0.12225787534438726
dmnelf009,GSR_CEN,tr,C3,0.02355469613591922
dmnelf009,GSR_CEN,tr,C4,0.07213563379474547
dmnelf009,GSR_CEN,tr,P3,0.1342961320858894
dmnelf009,GSR_CEN,tr,P4,0.18142231179460144
dmnelf009,GSR_CEN,tr,O1,0.20531257885634982
dmnelf009,GSR_CEN,tr,O2,-0.0539649159328366
dmnelf009,GSR_CEN,tr,F7,0.03206289213829969
dmnelf009,GSR_CEN,tr,F8,0.05837253232912934
dmnelf009,GSR_CEN,tr,T7,0.05079779802402866
dmnelf009,GSR_CEN,tr,T8,0.0667281934502103
dmnelf009,GSR_CEN,tr,P7,0.08056980511086953
dmnelf009,GSR_CEN,tr,P8,0.19469878348758557
dmnelf009,GSR_CEN,tr,Fz,0.12882148368653507
