subject,target,electrode,n_cal_runs,method,r,n_test_runs
dmnelf007,GSR_PDA,Pz,3,blend,0.1256587162206679,1
dmnelf007,GSR_DMN,Cz,0,group_only,-0.05583433332277805,4
dmnelf007,GSR_DMN,Cz,1,group_only,-0.061300004184826784,3
dmnelf007,GSR_DMN,Cz,1,pseudo_cal,0.2993762651535795,3
dmnelf007,GSR_DMN,Cz,1,blend,0.1779545877571715,3
dmnelf007,GSR_DMN,Cz,2,group_only,-0.1243414088219584,2
dmnelf007,GSR_DMN,Cz,2,pseudo_cal,0.12930197695889806,2
dmnelf007,GSR_DMN,Cz,2,blend,0.006772900331389071,2
dmnelf007,GSR_DMN,Cz,3,group_only,-0.0936665584511862,1
dmnelf007,GSR_DMN,Cz,3,pseudo_cal,0.23023309495622665,1
dmnelf007,GSR_DMN,Cz,3,blend,0.2436794751475856,1
dmnelf008,PDA,Pz,0,group_only,0.022032645995720593,4
dmnelf008,PDA,Pz,1,group_only,0.03833200238916311,3
dmnelf008,PDA,Pz,1,pseudo_cal,0.043532063892594244,3
dmnelf008,PDA,Pz,1,blend,0.05992794060468657,3
dmnelf008,PDA,Pz,2,group_only,-0.049274776173141153,2
dmnelf008,PDA,Pz,2,pseudo_cal,0.06412407551718191,2
dmnelf008,PDA,Pz,2,blend,0.01407451844769439,2
dmnelf008,PDA,Pz,3,group_only,-0.0028411485982620015,1
dmnelf008,PDA,Pz,3,pseudo_cal,-0.10314061683115787,1
dmnelf008,PDA,Pz,3,blend,-0.11164991142970507,1
dmnelf008,GSR_CEN,Pz,0,group_only,0.220919300369871,4
dmnelf008,GSR_CEN,Pz,1,group_only,0.1812189420010588,3
dmnelf008,GSR_CEN,Pz,1,pseudo_cal,0.01805269682624159,3
dmnelf008,GSR_CEN,Pz,1,blend,0.11091808246150703,3
dmnelf008,GSR_CEN,Pz,2,group_only,0.22304618639577967,2
dmnelf008,GSR_CEN,Pz,2,pseudo_cal,0.1697987213081381,2
dmnelf008,GSR_CEN,Pz,2,blend,0.26884528275079145,2
dmnelf008,GSR_CEN,Pz,3,group_only,0.31843284058651,1
dmnelf008,GSR_CEN,Pz,3,pseudo_cal,-0.050210271137073444,1
dmnelf008,GSR_CEN,Pz,3,blend,0.18216882660944378,1
dmnelf008,CEN,Cz,0,group_only,0.0986520416903893,4
dmnelf008,CEN,Cz,1,group_only,0.19236410629535955,3
dmnelf008,CEN,Cz,1,pseudo_cal,0.15254423522107524,3
dmnelf008,CEN,Cz,1,blend,0.2189258843672578,3
dmnelf008,CEN,Cz,2,group_only,0.21749217151615918,2
dmnelf008,CEN,Cz,2,pseudo_cal,0.018606407863285927,2
dmnelf008,CEN,Cz,2,blend,0.1645179809191862,2
dmnelf008,CEN,Cz,3,group_only,-0.030784650559064455,1
dmnelf008,CEN,Cz,3,pseudo_cal,0.18978570739755546,1
dmnelf008,CEN,Cz,3,blend,0.11808308493051786,1
dmnelf008,DMN,O1,0,group_only,0.1549602487625657,4
dmnelf008,DMN,O1,1,group_only,0.16991728165254988,3
dmnelf008,DMN,O1,1,pseudo_cal,0.2161998960648889,3
dmnelf008,DMN,O1,1,blend,0.2755630351391703,3
dmnelf008,DMN,O1,2,group_only,0.2134078908808367,2
dmnelf008,DMN,O1,2,pseudo_cal,-0.13871972257840862,2
dmnelf008,DMN,O1,2,blend,0.07915705596428851,2
dmnelf008,DMN,O1,3,group_only,0.04851301003182249,1
dmnelf008,DMN,O1,3,pseudo_cal,-0.18811813299834199,1
dmnelf008,DMN,O1,3,blend,-0.16938252557685146,1
dmnelf008,GSR_PDA,Pz,0,group_only,-0.014543608079779148,4
dmnelf008,GSR_PDA,Pz,1,group_only,0.011052100092927892,3
dmnelf008,GSR_PDA,Pz,1,pseudo_cal,0.06614893877331653,3
dmnelf008,GSR_PDA,Pz,1,blend,0.05531939990363793,3
dmnelf008,GSR_PDA,Pz,2,group_only,-0.080834624095271,2
dmnelf008,GSR_PDA,Pz,2,pseudo_cal,0.12462151434093484,2
dmnelf008,GSR_PDA,Pz,2,blend,0.0425210442936163,2
dmnelf008,GSR_PDA,Pz,3,group_only,-0.05644972188899222,1
dmnelf008,GSR_PDA,Pz,3,pseudo_cal,-0.008921518254069064,1
dmnelf008,GSR_PDA,Pz,3,blend,-0.07121847315087347,1
dmnelf008,GSR_DMN,Cz,0,group_only,-0.04887540146621372,4
dmnelf008,GSR_DMN,Cz,1,group_only,-0.016116930823343693,3
dmnelf008,GSR_DMN,Cz,1,pseudo_cal,0.056526201498953974,3
dmnelf008,GSR_DMN,Cz,1,blend,0.03571796415278043,3
dmnelf008,GSR_DMN,Cz,2,group_only,0.02259804812715601,2
dmnelf008,GSR_DMN,Cz,2,pseudo_cal,-0.0865695154095931,2
dmnelf008,GSR_DMN,Cz,2,blend,-0.05480918860767771,2
dmnelf008,GSR_DMN,Cz,3,group_only,-0.2098084471402904,1
dmnelf008,GSR_DMN,Cz,3,pseudo_cal,0.05118615763778778,1
dmnelf008,GSR_DMN,Cz,3,blend,-0.21116537441069827,1
dmnelf009,PDA,Pz,0,group_only,0.37565725588101967,4
dmnelf009,PDA,Pz,1,group_only,0.432509376007777,3
dmnelf009,PDA,Pz,1,pseudo_cal,-0.2410698482147476,3
dmnelf009,PDA,Pz,1,blend,0.13240818846690344,3
dmnelf009,PDA,Pz,2,group_only,0.42265268245120685,2
dmnelf009,PDA,Pz,2,pseudo_cal,-0.08874886649425898,2
dmnelf009,PDA,Pz,2,blend,0.19837767356696043,2
dmnelf009,PDA,Pz,3,group_only,0.3399851223503399,1
dmnelf009,PDA,Pz,3,pseudo_cal,-0.21575033686983347,1
dmnelf009,PDA,Pz,3,blend,0.08214492921831304,1
dmnelf009,GSR_CEN,Pz,0,group_only,0.3168069524811003,4
dmnelf009,GSR_CEN,Pz,1,group_only,0.2137553933278468,3
dmnelf009,GSR_CEN,Pz,1,pseudo_cal,-0.2491515497996028,3
dmnelf009,GSR_CEN,Pz,1,blend,-0.02792389949005298,3
