montage,n_ch,target,held_out,alpha,r
P4,1,DMN,dmnelf006,100000000.0,0.1494064458078531
P4,1,DMN,dmnelf007,100000.0,0.03368523170236833
P4,1,DMN,dmnelf008,4641.588833612777,-0.04079681071437316
P4,1,DMN,dmnelf009,46415.888336127726,-0.0851051713232006
P4,1,DMN,dmnelf010,46415.888336127726,0.19883549507331844
P4,1,DMN,dmnelf011,10000.0,0.17274974300521845
P4,1,DMN,dmnelf012,21544.346900318822,0.11672985858233688
P4,1,DMN,dmnelf013,100000000.0,0.10574877339753634
P4,1,DMN,dmnelf014,100000000.0,-0.17612163446478166
P4,1,DMN,dmnelf015,100000000.0,-0.005364073623401468
P4,1,DMN,dmnelf016,100000000.0,0.08299351441694987
P4,1,DMN,dmnelf1001,100000000.0,0.03622298446172539
